,unique_id,material,label,minor_axis_length,area,eccentricity,major_axis_length,bbox,red_intensity_mean,green_intensity_mean,blue_intensity_mean,red_intensity_sd,green_intensity_sd,blue_intensity_sd,hue_intensity_mean,sat_intensity_mean,val_intensity_mean,hue_intensity_sd,sat_intensity_sd,val_intensity_sd
0,pyt_2018_lwr5_2230_2021_0915,berry,1,1.9184621472959833,3.828266918424494,0.6559870535446778,2.54177657310974,"(129, 791, 232, 924)",124.36800377536574,29.62982538933459,27.50438886267107,32.18042011416122,10.800783775839465,8.00202042630839,47.68683341198679,199.52911750825862,124.36800377536574,78.02312728929789,15.824502858751531,32.18042011416122
1,pyt_2018_lwr5_2230_2021_0915,berry,2,1.7909182876042324,3.6226714605119374,0.7189454403749727,2.5766142678746604,"(132, 611, 233, 743)",143.9653899860363,30.264412527428686,27.27079593058049,29.599081479144786,11.859911245562584,11.972114139146413,8.476461200877718,207.89477358866947,143.9653899860363,36.16280614469607,16.650237222775846,29.599081479144786
2,pyt_2018_lwr5_2230_2021_0915,berry,3,1.6715565251163698,2.5618133507909073,0.5197721903794501,1.9566275647243492,"(136, 447, 226, 550)",99.64386459802539,18.87729196050776,20.59746121297602,23.451975831394996,7.587675070587716,7.003637522566988,111.08110014104372,206.5823695345557,99.64386459802539,86.42092871898258,20.599075650560643,23.451975831394996
3,pyt_2018_lwr5_2230_2021_0915,berry,4,1.4475543679094203,2.5050849028255797,0.7584430472693375,2.2210634201312933,"(142, 257, 221, 373)",130.5743545362758,39.45348334054522,32.257175825760854,28.53775431516033,17.825460524009547,13.673873778213151,18.303620366363766,192.24275205538729,130.5743545362758,50.79220085358255,24.087993314870072,28.53775431516033
4,pyt_2018_lwr5_2230_2021_0915,berry,5,1.446300056289799,2.1766380289371545,0.6567358380767222,1.9178628103935855,"(222, 907, 310, 998)",84.9003984063745,16.970949535192563,20.730909694555113,13.162057115710873,6.277448572928871,7.507110447661299,158.4266268260292,203.765604249668,84.9003984063745,55.78638226655875,18.698555069487995,13.162057115710873
5,pyt_2018_lwr5_2230_2021_0915,berry,6,1.680928823723465,3.1005529426144958,0.6989159465693455,2.350279436617473,"(229, 705, 317, 829)",105.74909684185992,17.40741172357534,18.663209416151965,15.476387333964947,5.413382191305284,5.545425081322249,83.57091248106282,213.67952453094045,105.74909684185992,89.14293911442563,11.747789961732241,15.476387333964947
6,pyt_2018_lwr5_2230_2021_0915,berry,7,1.53857568189993,2.772828724114164,0.7426842593574231,2.2976101053666933,"(232, 164, 314, 285)",103.36995048214752,21.507557988011467,19.94057857701329,25.937337307172232,7.230376925647049,6.119189108809832,32.8921032056294,205.82577534532186,103.36995048214752,68.46310388729462,15.774902382274053,25.937337307172232
7,pyt_2018_lwr5_2230_2021_0915,berry,8,1.5959928909833785,2.468229478032819,0.5931082514264222,1.9822976568647945,"(233, 542, 318, 647)",59.80588493631972,15.461279461279462,18.735470648514127,13.659175102272345,6.814108569659589,7.983431417709335,168.3768115942029,189.75274483970136,59.80588493631972,39.46472862678507,21.844526513715977,13.659175102272345
8,pyt_2018_lwr5_2230_2021_0915,berry,9,1.5855905213675572,3.117896671928736,0.7755524076866728,2.5116945176783307,"(234, 349, 321, 479)",75.43666705296094,14.077529261791632,15.091899408969754,23.217580581120938,4.223821612501905,4.7804276543210635,102.9156333294704,206.6997334569475,75.43666705296094,87.87356498665106,16.105570021612127,23.217580581120938
9,pyt_2018_lwr5_2230_2021_0915,berry,10,1.5255689230411216,2.2817843879047364,0.6015997939440769,1.909831507784748,"(320, 817, 409, 910)",177.7624703087886,146.2856690419636,65.63341250989707,24.462525529049763,37.147917833631475,24.84504105286432,21.544576405384007,163.84750593824228,177.7624703087886,4.141713755589086,26.826146674518416,24.462525529049763
10,pyt_2018_lwr5_2230_2021_0915,berry,11,1.2656348449813677,1.8424099119439825,0.7327875777557865,1.8599764192813877,"(324, 443, 394, 539)",61.02588742890763,16.198274171406158,19.17356344381251,14.733206792831965,5.727425391102951,7.294513198221283,157.1443420278486,187.51853304569522,61.02588742890763,56.83578697069352,18.19774903499365,14.733206792831965
11,pyt_2018_lwr5_2230_2021_0915,berry,12,1.7294468669183947,3.3679354362090335,0.7171209006977941,2.481454728771413,"(324, 608, 416, 740)",108.22497586095912,21.930372277652612,21.213496405965024,34.88280565575669,10.725379920808466,8.945550115901211,64.17787791009549,208.21017058255552,108.22497586095912,85.21972778592907,12.817993718536222,34.88280565575669
12,pyt_2018_lwr5_2230_2021_0915,berry,13,1.4309865886461144,1.9620093786734312,0.5740363302572785,1.7475994829461743,"(326, 264, 404, 356)",105.44585635359115,17.232965009208105,19.665745856353592,26.088013595601034,7.915836043621284,9.143931243581434,122.44401473296502,214.21141804788215,105.44585635359115,82.9443427409109,14.548941295936363,26.088013595601034
13,pyt_2018_lwr5_2230_2021_0915,berry,14,1.9691234982300636,4.095288084324985,0.6692303220954802,2.6500372403365957,"(383, 721, 521, 825)",81.3881242279866,14.446267866596083,16.43726839597671,16.604136205002224,4.501267169887378,5.195378912650691,126.06687841891653,210.69895888477149,81.3881242279866,81.06720199497465,11.177107233474912,16.604136205002224
14,pyt_2018_lwr5_2230_2021_0915,berry,15,1.8056624530808056,3.7473295149580395,0.7313609379439772,2.6476353972559705,"(399, 334, 500, 466)",67.7267380194774,14.315302285218397,17.19641307492045,16.972231898922917,5.545622193774722,6.526855040103897,154.69009738694436,199.47816025455597,67.7267380194774,60.03016145852384,19.453699345215174,16.972231898922917
15,pyt_2018_lwr5_2230_2021_0915,berry,16,1.5259789172674214,2.474010721137566,0.6767589179325846,2.0727644197875064,"(413, 536, 506, 637)",127.89060902585074,39.684095224185775,28.213816269899226,41.435941022690244,30.038721172442706,17.037561803037654,32.800642617204616,204.11026727033737,127.89060902585074,65.27050014037675,20.082143812447562,41.435941022690244
16,pyt_2018_lwr5_2230_2021_0915,berry,17,1.7770842929305537,3.3863631486054135,0.6824467268537421,2.4312469326385626,"(416, 159, 516, 282)",140.24487836107554,47.318501920614594,35.39564660691421,39.1615265342815,33.155839225558196,20.121788128504623,23.031049935979514,195.7271660264618,140.24487836107554,55.10437072996589,23.462048257626595,39.1615265342815
17,pyt_2018_lwr5_2230_2021_0915,berry,18,1.2377830441497464,1.8156716625845288,0.7519501692076633,1.877648034416531,"(422, 904, 488, 1003)",93.9902487562189,20.843781094527362,21.65910447761194,36.10279001963424,12.14634124351122,9.301976957477514,116.02208955223881,200.8710447761194,93.9902487562189,84.74965245742115,16.972406268126313,36.10279001963424
18,pyt_2018_lwr5_2230_2021_0915,berry,19,1.6218484115485936,3.029371386887301,0.7329968089792941,2.384257472348997,"(496, 612, 581, 737)",122.77934160305344,33.115219465648856,27.68773854961832,35.06612446052482,19.191943961578097,11.259222786162354,54.447757633587784,201.06297709923663,122.77934160305344,80.445825909312,12.741234957260492,35.06612446052482
19,pyt_2018_lwr5_2230_2021_0915,berry,20,1.5901195024776145,2.158571644234821,0.39379359223016386,1.729897101561618,"(498, 821, 588, 905)",132.41061265483762,38.064948108470034,30.38299296953465,31.134049748775652,19.432675019377978,11.493842779604535,33.69668563776364,199.0562437227988,132.41061265483762,67.14929026821166,14.185727620159206,31.134049748775652
20,pyt_2018_lwr5_2230_2021_0915,berry,21,1.515353764062227,2.418727583948425,0.6689239449455611,2.0385993121556942,"(501, 276, 603, 362)",80.67373767553032,15.112638183447864,17.31027786077084,26.316883273803363,7.067338734391247,7.673211999202132,141.3751120406334,207.48311921123394,80.67373767553032,72.50859349013216,15.53754280449083,26.316883273803363
21,pyt_2018_lwr5_2230_2021_0915,berry,22,1.3453326656205922,2.1126830270908936,0.7431225790530664,2.0104938870050395,"(505, 456, 608, 532)",124.70685821788952,39.12827090815803,26.401060372840774,27.328461383787705,19.094311924600273,13.312382077486912,7.369933299127758,203.47374722079698,124.70685821788952,25.001716494088136,18.571895254570563,27.328461383787705
22,pyt_2018_lwr5_2230_2021_0915,berry,23,1.7842577544831855,3.711558073247419,0.7407076577303815,2.655827279881745,"(585, 160, 690, 294)",64.94353582554517,16.2702492211838,18.377336448598133,13.926945753736987,9.601907647310705,10.224387896532727,145.38492990654206,192.8732476635514,64.94353582554517,68.87888795497565,21.917061183399017,13.926945753736987
23,pyt_2018_lwr5_2230_2021_0915,berry,24,1.85062945920896,3.741186944159246,0.6959163736005065,2.577037490428752,"(586, 712, 698, 837)",84.16708518446977,15.82934131736527,17.582190457794088,23.92149800288104,4.9982752106015615,5.274212963068226,111.74560556306741,205.84498744446591,84.16708518446977,86.14049258352131,14.855612475598123,23.92149800288104
24,pyt_2018_lwr5_2230_2021_0915,berry,25,1.6239020318625619,2.9686683342874605,0.7168736862361944,2.3291665032377686,"(589, 355, 692, 464)",93.22285783836416,18.08763388510224,19.86124634858812,20.84155972788943,8.881049535244097,8.585838842630348,118.35004868549173,206.94547224926973,93.22285783836416,84.24148304676139,18.050418850746908,20.84155972788943
25,pyt_2018_lwr5_2230_2021_0915,berry,26,1.6244945863370532,2.9321742371887463,0.7103537903639423,2.3080295580590056,"(597, 527, 684, 646)",62.60308071472581,16.621195317313617,19.565003080714725,17.7586354788453,13.238769194491537,14.192386688314611,156.192483056069,192.05828712261246,62.60308071472581,57.385541298744386,24.86627557848013,17.7586354788453
26,pyt_2018_lwr5_2230_2021_0915,berry,27,1.2092681800203056,1.6545195110397128,0.7226172598732252,1.7493975383158402,"(599, 908, 672, 996)",72.11705612579166,15.59947586809347,19.363834898449444,14.802663934512188,4.443610407447297,4.825404378977566,166.22843415592925,198.56344179951955,72.11705612579166,43.84680954813379,16.545610358497953,14.802663934512188
27,pyt_2018_lwr5_2230_2021_0915,berry,28,1.6195982036726255,3.1695665321774102,0.7616616867100433,2.499476748280847,"(676, 445, 782, 563)",83.7843137254902,16.30437756497948,16.309963520291838,26.94582547332221,6.164259693750011,5.505150442450967,84.2171682626539,207.1764705882353,83.7843137254902,88.66032189399593,15.526843118274082,26.94582547332221
28,pyt_2018_lwr5_2230_2021_0915,berry,29,1.4591844050265923,1.8579470027879894,0.43718886139039986,1.6224522206654062,"(678, 642, 763, 721)",93.14235705950992,19.07662388175807,21.73026059898872,26.099180258352952,17.95273305955883,18.623085297548474,145.4889148191365,206.27712952158694,93.14235705950992,68.81808621506629,32.704498560076885,26.099180258352952
29,pyt_2018_lwr5_2230_2021_0915,berry,30,1.1377120433540506,1.4532599854557164,0.7163943235598156,1.6306710499233628,"(686, 833, 771, 894)",66.08577821979115,13.787419194430631,17.941571357533565,19.11302329568208,8.519134040873785,9.427327698020413,169.57384385877674,199.4264047737444,66.08577821979115,36.450751392387005,24.70159912751091,19.11302329568208
30,pyt_2018_lwr5_2230_2021_0915,berry,31,1.8087023224663483,2.9798694928029072,0.5145051639185404,2.109305133145533,"(687, 254, 784, 364)",103.92591245301321,24.824784770219473,22.31538741360495,33.53085722709745,14.365045444283892,9.353937208704098,68.9553777131078,202.58578877167454,103.92591245301321,85.8504721857239,18.832792408387615,33.53085722709745
31,pyt_2018_lwr5_2230_2021_0915,berry,32,1.8010808502833244,3.4196052964577075,0.6693433139255236,2.42421828846951,"(771, 897, 887, 1005)",87.0570583262891,15.50105663567202,16.828930684699916,21.614140955246974,5.76926730239022,5.57026922861176,95.95741758241758,208.09266694843618,87.0570583262891,88.86338365785524,20.28780070557078,21.614140955246974
32,pyt_2018_lwr5_2230_2021_0915,berry,33,1.497467529533131,2.375729588356871,0.6723203680580678,2.0228931830977235,"(781, 537, 860, 642)",161.06433460076045,88.62007604562737,49.13155893536122,34.31032565584996,36.85893971964704,23.346642886539847,11.184942965779468,181.18403041825096,161.06433460076045,12.913736073242736,24.85914486412396,34.31032565584996
33,pyt_2018_lwr5_2230_2021_0915,berry,34,1.5669188991421887,2.6149285218157683,0.6760991128672241,2.126623466783122,"(785, 721, 867, 832)",78.21514439684952,15.593063424070747,17.500898162221915,24.586765820238632,5.673617601164711,5.8429688706536504,119.8042006356225,202.84067983971258,78.21514439684952,83.45530109561078,18.388110468042576,24.586765820238632
34,pyt_2018_lwr5_2230_2021_0915,berry,35,1.6493491802285927,2.7699381025617904,0.637822765756927,2.1415024876297126,"(788, 354, 877, 465)",72.42903730759197,15.049830420036525,17.077093660318287,19.334613412262335,6.993129243117878,7.5969036565266075,128.44429950430472,201.73845551787113,72.42903730759197,79.81642837110145,22.005574689525762,19.334613412262335
35,pyt_2018_lwr5_2230_2021_0915,berry,36,1.3821189181593665,2.0639037883945925,0.6888495465432212,1.9066224904363833,"(792, 180, 870, 278)",130.91509103641457,36.30374649859944,33.80374649859944,37.975338957003075,27.045719408895387,19.84737368687024,72.66281512605042,196.28641456582633,130.91509103641457,86.62978898724286,26.51042097889045,37.975338957003075
36,pyt_2018_lwr5_2230_2021_0915,berry,37,1.9141587859032558,3.258814472606938,0.47109027441558704,2.1700389173014356,"(852, 630, 963, 736)",118.40558820268322,25.445393059097462,22.723583545847656,18.1585285970813,9.442139177519868,8.410126300520599,21.680563255349817,206.5936356580552,118.40558820268322,56.732999090484704,20.68936583361239,18.1585285970813
0,pyt_2018_lwr5_2221_2021_0915,berry,1,1.7429843670418033,2.982002436506577,0.6021636825112128,2.183171419678794,"(107, 246, 206, 355)",176.12581659811275,118.5041132349383,38.62013065569804,18.498484942434956,44.31329190389753,11.861065679517248,17.071255746431163,199.53351076699735,176.12581659811275,7.979991237201985,15.090898136665038,18.498484942434956
1,pyt_2018_lwr5_2221_2021_0915,berry,2,1.8374704058540952,3.301270783507342,0.5976536967491609,2.2918121689192636,"(118, 791, 224, 904)",177.91847885476997,98.27122718828544,52.100098349907114,29.00485714645176,42.54633041895328,23.347208718518576,10.864932794230139,183.66637525953448,177.91847885476997,5.718786531209106,23.42140416031735,29.00485714645176
2,pyt_2018_lwr5_2221_2021_0915,berry,3,1.8377980726252536,3.027096835800471,0.48447391025150877,2.1008071295977433,"(119, 611, 221, 717)",181.29769991657727,118.91181027291145,62.11655345012513,33.06057816822914,49.533645345015415,27.165111334801754,14.599570968895245,172.10821117864378,181.29769991657727,10.871776030501248,28.282370363781176,33.06057816822914
3,pyt_2018_lwr5_2221_2021_0915,berry,4,1.6960837059437321,2.4098446982656587,0.35446384558693317,1.813858013774951,"(120, 439, 209, 532)",174.06017964071856,119.10763473053892,49.222754491017966,27.1732129892537,45.46202865573996,18.773255204563046,16.53353293413174,185.4366766467066,174.06017964071856,6.398031235156725,19.66482320261368,27.1732129892537
4,pyt_2018_lwr5_2221_2021_0915,berry,5,1.6596887458082843,2.6205257317667283,0.5677326932163143,2.0161110336205295,"(201, 527, 300, 622)",176.4284140969163,125.38615088105728,47.190666299559474,29.968211809696196,53.98587197758204,18.703035628920286,17.899366740088105,189.42827643171807,176.4284140969163,10.586162089861201,19.710566191928756,29.968211809696196
5,pyt_2018_lwr5_2221_2021_0915,berry,6,1.6559175739871308,2.7698783822281032,0.6325068804085847,2.1378961190471477,"(203, 166, 309, 263)",152.15407658244334,68.09143005991143,27.39437353477468,29.03156146793247,29.90969262561613,12.388433278703928,9.434488147955197,211.16814274550663,152.15407658244334,5.522793088002806,14.661607732504748,29.03156146793247
6,pyt_2018_lwr5_2221_2021_0915,berry,7,1.9469905227228117,3.4993253852061215,0.5287147762795458,2.2938166145421515,"(203, 339, 309, 457)",158.32505154639176,70.25268041237113,29.184432989690723,24.89191089671756,40.88220150666894,11.559773164138402,9.06,209.54474226804123,158.32505154639176,6.631812428173329,12.68271647158142,24.89191089671756
7,pyt_2018_lwr5_2221_2021_0915,berry,8,1.6191534176992632,2.390003162576346,0.512026931258033,1.8849954689803547,"(213, 723, 311, 811)",182.23003773584907,127.2131320754717,63.08649056603774,22.563317775876396,39.31035114055682,21.879648304943665,16.092981132075472,168.9296603773585,182.23003773584907,5.340973321269441,23.58039870911607,22.563317775876396
8,pyt_2018_lwr5_2221_2021_0915,berry,9,1.5979613602380862,2.313883816568254,0.508262213476872,1.8555004208362527,"(285, 67, 381, 153)",120.04115996258186,21.345961958216403,20.479420018709074,19.673667319734502,7.234062947702687,7.059160040726133,22.248051138135327,212.82351106953539,120.04115996258186,58.46117891718002,12.523879370824615,19.673667319734502
9,pyt_2018_lwr5_2221_2021_0915,berry,10,1.9668636700447337,3.6468742596957404,0.5571978103522746,2.3686314230133996,"(293, 788, 404, 911)",170.4100306657434,87.50568800079138,42.86190523296073,29.436286235916292,45.77580547294606,19.69216858503611,10.838559699277871,193.7023444455436,170.4100306657434,12.47252209626451,20.52068135525402,29.436286235916292
10,pyt_2018_lwr5_2221_2021_0915,berry,11,1.7487348503610782,2.934743506046577,0.5840420209577624,2.1543481409397955,"(295, 239, 401, 343)",179.81069452980947,116.73054701905347,54.267240319606636,26.97808181717565,47.94049446036806,23.405584621244177,14.993239090350338,181.3424708051629,179.81069452980947,6.990190933517308,24.948487497987205,26.97808181717565
11,pyt_2018_lwr5_2221_2021_0915,berry,12,1.5619211110766003,2.28430189063146,0.5499998459666048,1.8701951921588154,"(303, 623, 399, 709)",159.3815540113708,95.00837018319646,32.73926089703095,31.834840501038357,48.581421772496434,16.640690790290158,13.877132027795325,205.2218888186987,159.3815540113708,7.66425122219029,19.309254841191233,31.834840501038357
12,pyt_2018_lwr5_2221_2021_0915,berry,13,1.4520428295284884,1.8221744866676413,0.42549601372663326,1.604537604073751,"(307, 443, 386, 525)",155.97386656107702,73.64878241932291,27.92813304296179,27.28124980367536,41.08966428181538,12.269711290183063,10.1407642051079,211.3098396357157,155.97386656107702,8.237983174830354,14.078421793652199,27.28124980367536
13,pyt_2018_lwr5_2221_2021_0915,berry,14,1.6833255625139327,2.934021995657875,0.6603066681288291,2.2414572053125776,"(387, 510, 476, 623)",164.09233984999386,101.32890692241486,30.2884544448543,21.11176995277452,40.43488111420144,13.54536296930763,15.681421369728268,209.67207672445593,164.09233984999386,6.224868940947803,15.992745606691328,21.11176995277452
14,pyt_2018_lwr5_2221_2021_0915,berry,15,1.546726482657386,2.2114293413725283,0.5295416898921127,1.8233594404204263,"(397, 344, 483, 437)",193.2800978792822,155.6084828711256,65.12593800978793,19.291648752058528,31.633480000077224,22.71032124396997,21.263295269168026,171.18711256117456,193.2800978792822,4.236311637071653,23.390947838116144,19.291648752058528
15,pyt_2018_lwr5_2221_2021_0915,berry,16,1.4996972799366712,2.436540582647644,0.6919717422468326,2.077360030303034,"(399, 158, 484, 264)",180.752294936334,158.8248445365709,46.76532425229494,17.12486407861558,18.365114600078726,19.500989090348934,25.083358010068107,190.7281610897246,180.752294936334,0.828682361745081,23.758130331517737,17.12486407861558
16,pyt_2018_lwr5_2221_2021_0915,berry,17,1.6197015131507313,2.3084724886529866,0.4557201903460986,1.8196376869081876,"(405, 894, 494, 986)",190.01375214877325,146.53742772308172,61.644319424910144,19.18130890518091,38.44553949575832,18.45392496512308,19.853883419284262,173.7577746522894,190.01375214877325,5.243029157125161,19.397812480728682,19.18130890518091
17,pyt_2018_lwr5_2221_2021_0915,berry,18,1.0495770411577987,0.9906337636882484,0.4920439300237042,1.20561998900564,"(415, 730, 476, 788)",110.45884923525128,24.759286234522943,17.933357611070647,23.7854871531516,9.131911189168894,6.912174162616493,6.226511289147852,213.97997086671523,110.45884923525128,26.708312944232848,12.024312261400883,23.7854871531516
18,pyt_2018_lwr5_2221_2021_0915,berry,19,1.7346724537588072,3.062811600041234,0.6397373408905401,2.2569436371817013,"(468, 426, 584, 521)",177.7075382803298,119.47067137809188,51.375971731448765,32.38129507321135,52.17124019566684,23.43896642396878,15.977974087161366,185.25312131919907,177.7075382803298,7.22180053468766,25.429259466572393,32.38129507321135
19,pyt_2018_lwr5_2221_2021_0915,berry,20,1.7495459572603755,2.7716821581998587,0.5037736830650685,2.025322644751038,"(481, 241, 581, 342)",188.29819081088115,166.88546140830405,58.27150852531563,16.590856524612036,20.115038171614067,23.03689166000275,25.101913315111286,177.91969282832227,188.29819081088115,1.0151271488045193,26.18968703912822,16.590856524612036
20,pyt_2018_lwr5_2221_2021_0915,berry,21,1.664022678743324,2.6847401563612325,0.5909441323481429,2.062720871410085,"(484, 615, 571, 723)",123.89129266326256,26.774926095135715,25.70948669712443,31.2865686188589,11.716208915789217,10.773722038739308,61.371136791185165,206.1924213920989,123.89129266326256,84.13176159022836,13.013205480306686,31.2865686188589
21,pyt_2018_lwr5_2221_2021_0915,berry,22,1.728331843985334,3.2576194049908533,0.696444453818067,2.4084532657203344,"(547, 336, 673, 430)",199.0937984496124,154.871650055371,74.15968992248062,16.59025302149048,23.69631659096876,23.954778656916424,19.538648947951273,161.53787375415283,199.0937984496124,2.6436997867109002,26.427226277530874,16.59025302149048
22,pyt_2018_lwr5_2221_2021_0915,berry,23,1.5676385015290708,2.368718606109628,0.5819893724430709,1.927748965496831,"(576, 528, 676, 613)",169.37343892780993,90.99878160219312,54.88440450807189,38.63482180555714,52.05056234322191,31.151104283056437,9.63280536095035,179.16356990557418,169.37343892780993,9.85958139952879,32.88133513271429,38.63482180555714
23,pyt_2018_lwr5_2221_2021_0915,berry,24,1.5533894331839093,2.7121575511319196,0.7183188585108095,2.2327987601540067,"(578, 698, 662, 815)",196.9805799414738,175.4291034849694,65.81417930300611,15.707036075129633,17.706324525246185,18.652887763887996,25.04908220271349,170.975259377494,196.9805799414738,0.7179239700059201,19.87414979415383,15.707036075129633
24,pyt_2018_lwr5_2221_2021_0915,berry,25,1.416344252656226,1.9874003656804664,0.613340510674819,1.7932525974884879,"(583, 162, 658, 257)",143.33944454528952,39.95244145943003,31.579052459611546,24.067948673099856,19.241486553888706,12.022312579351917,24.06661826102741,201.5316754401888,143.33944454528952,57.57984748719637,14.816844668774422,24.067948673099856
25,pyt_2018_lwr5_2221_2021_0915,berry,26,1.6876004739493595,3.037919491631005,0.678410308350247,2.2970450353228533,"(583, 862, 673, 981)",198.02363139769625,171.82971143569648,68.94881843011518,13.793110123258138,21.187038668780577,18.948172554920596,24.024225151407197,167.2161263507897,198.02363139769625,2.4728200224541323,20.576447054363374,13.793110123258138
26,pyt_2018_lwr5_2221_2021_0915,berry,27,1.5486852139684646,2.2539984543059637,0.5561011955554092,1.8633835023254746,"(666, 244, 761, 332)",177.86219590268885,110.63412291933419,70.32714468629962,35.20402931036522,53.58972038927824,35.64348856734583,11.423335467349553,160.8732394366197,177.86219590268885,6.176880577070432,38.01800066785915,35.20402931036522
27,pyt_2018_lwr5_2221_2021_0915,berry,28,1.4979493253798069,1.976938465044283,0.457293604005166,1.6843840580106406,"(669, 620, 749, 708)",180.26368613138686,142.38120437956204,41.64270072992701,16.729273992323925,28.578169990559648,13.797455652658565,21.861861313868612,196.9111313868613,180.26368613138686,4.4889245093718335,16.802403161590764,16.729273992323925
28,pyt_2018_lwr5_2221_2021_0915,berry,29,1.1742230666365403,1.1731758920299284,0.38941345419393086,1.27485632287621,"(686, 807, 753, 869)",168.15928659286593,135.9932349323493,33.03382533825338,16.88374154748709,24.39834353037082,13.784475723640828,22.861623616236162,205.68450184501845,168.15928659286593,3.1980415010739156,19.774935205714783,16.88374154748709
29,pyt_2018_lwr5_2221_2021_0915,berry,30,1.6276897572044065,2.296206812045048,0.42713329617671414,1.800166065835513,"(756, 515, 848, 606)",186.31453260015712,119.9145326001571,53.86017282010997,18.891172623753906,31.903269712367422,17.154157811261165,15.081539670070699,182.73322859387275,186.31453260015712,4.750700629044948,17.774183694169814,18.891172623753906
30,pyt_2018_lwr5_2221_2021_0915,berry,31,1.4807782583100406,2.1847334569905437,0.6210187835828768,1.8892401338020033,"(759, 159, 853, 246)",197.792107001321,171.60848745046235,91.24702774108323,15.48157629388469,24.11842179959566,19.975085400075606,22.79788639365918,138.46994715984147,197.792107001321,3.0785782669300574,19.49704669902593,15.48157629388469
31,pyt_2018_lwr5_2221_2021_0915,berry,32,1.772379157564356,2.8961427002510045,0.5256366493400689,2.083413691088624,"(760, 879, 869, 972)",164.34977578475338,76.54982561036373,35.69830592924763,24.998868508516146,40.822835155999066,15.319871653636206,9.209018435475835,201.62107623318386,164.34977578475338,5.837199947053583,17.290295662692024,24.998868508516146
32,pyt_2018_lwr5_2221_2021_0915,berry,33,1.6063601938889156,2.5757920876671863,0.620961238883386,2.049343727004093,"(766, 327, 852, 436)",184.37058823529412,138.58529411764707,52.696918767507,20.390877235761465,44.52797417373865,15.851720705637472,19.409943977591038,183.20980392156864,184.37058823529412,7.688627911176698,17.521877936001335,20.390877235761465
33,pyt_2018_lwr5_2221_2021_0915,berry,34,1.676670681696304,3.2237084167218457,0.7316988677020367,2.4598030239683273,"(773, 701, 864, 830)",191.60463294538943,158.58269919427036,62.06602506714414,21.168427001620252,34.46594871760261,22.72541280886448,22.40196956132498,174.57923008057296,191.60463294538943,4.047918623293986,25.616179738648537,21.168427001620252
34,pyt_2018_lwr5_2221_2021_0915,berry,35,2.0546974171128505,4.459655712568874,0.669899454616374,2.7674487859473387,"(928, 498, 1050, 631)",183.75942404141725,103.10249150622876,57.24979776735156,38.1892406047766,52.15444218017165,29.101514140375084,10.940462708299627,180.1328264034946,183.75942404141725,8.867766918862365,29.641532376024163,38.1892406047766
35,pyt_2018_lwr5_2221_2021_0915,berry,36,1.661620181784072,2.6324306531803163,0.5693730002754771,2.0212407345333547,"(939, 332, 1027, 437)",193.29532684664932,157.5129505276141,57.915581745922985,16.795469194985703,21.755644678966487,16.338041972865803,22.104426476634234,179.293545292586,193.29532684664932,1.949212180483433,18.715922761984576,16.795469194985703
0,pyt_2018_lwr5_2467_2021_1004,berry,1,1.7259865099782543,2.7694795164241315,0.5462359994772414,2.060556312869495,"(115, 830, 210, 933)",114.77973865014145,26.57618213660245,21.300148188064124,34.31204303168713,14.277463869288276,9.77492406554999,26.335848039876062,208.4628856257578,114.77973865014145,61.212460672797924,16.372670229929565,34.31204303168713
1,pyt_2018_lwr5_2467_2021_1004,berry,2,1.523061438117307,2.304977024446758,0.6186202649639864,1.9385014467031627,"(116, 299, 210, 385)",167.51116866299773,113.20297831013274,44.401424409193915,30.510769342419746,47.48709160821948,21.135262739993845,16.434768533505988,190.29216574943348,167.51116866299773,6.935514513013014,25.107981886693143,30.510769342419746
2,pyt_2018_lwr5_2467_2021_1004,berry,3,1.702389430810147,3.2276394040933805,0.7127662043260253,2.4271247739519564,"(119, 646, 212, 770)",176.42677147150619,139.5296497514738,44.98740030054329,17.615836418426145,33.497740491862956,14.684969226800876,21.59230146803838,191.0566408507687,176.42677147150619,4.914446034534516,17.649401059530536,17.615836418426145
3,pyt_2018_lwr5_2467_2021_1004,berry,4,1.6814520846307281,2.8396212581845703,0.626893730080357,2.158184800729374,"(124, 464, 215, 573)",125.29536197608724,34.66009722769675,28.456970174747077,41.26595123839044,17.7444437315907,13.468507371161069,28.633950860596507,199.08671659440284,125.29536197608724,63.02558348670944,16.020183232364754,41.26595123839044
4,pyt_2018_lwr5_2467_2021_1004,berry,5,1.7239720224123731,3.0936985248806277,0.6583300806777901,2.2902946138295013,"(199, 921, 319, 1013)",107.68198263386397,24.979257115291848,23.09647853352629,32.442799840359164,12.289130342737044,10.477163835335519,51.480463096960925,203.86082971538832,107.68198263386397,80.05394333865875,14.59039308476685,32.442799840359164
5,pyt_2018_lwr5_2467_2021_1004,berry,6,1.5363018691706318,2.3557178589117562,0.6212418623401765,1.9605217653020857,"(206, 214, 308, 294)",83.12987012987013,17.54117833386126,17.568261007285397,23.558537161410108,7.02224838524658,7.092705719459087,53.56303452644916,202.9255622426354,83.12987012987013,81.55641647050251,16.90349274191099,23.558537161410108
6,pyt_2018_lwr5_2467_2021_1004,berry,7,1.4074894145176748,2.037095266021253,0.6490479430626258,1.850140031687458,"(214, 378, 288, 475)",161.28388278388277,147.47564102564104,28.884432234432236,16.644340256665835,16.74007146702051,9.927097602128448,26.832234432234433,209.99304029304028,161.28388278388277,1.0356579140840365,12.956349197575372,16.644340256665835
